snapshot_id,captured_at_utc,captured_at_local,event_slug,model_version,component_schema_version,cutoff_hour,active_model_kind,component_name,range_label,bin_kind,bin_value_c,component_probability,market_yes
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,68-69°F,eq,68,2.2670811191555105e-05,0.029
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,70-71°F,eq,70,3.0917151199445737e-06,0.003
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,pre_calibration_model,72°F or higher,gte,72,2.95988804827649e-07,0.0015
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,53°F or below,lte,53,0.07323871849163517,0.0005
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,54-55°F,eq,54,0.025066391309090896,0.0005
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,56-57°F,eq,56,0.03133189638380634,0.0015
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,58-59°F,eq,58,0.11330548163236549,0.0035
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,60-61°F,eq,60,0.24215817904546233,0.065
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,62-63°F,eq,62,0.026649449279932364,0.235
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,64-65°F,eq,64,0.0021244616840904607,0.42
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,66-67°F,eq,66,0.00038624223585510624,0.22
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,68-69°F,eq,68,2.2657431340083256e-05,0.029
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,70-71°F,eq,70,3.0898904525893295e-06,0.003
20260607T030500-0400,2026-06-07T07:05:00.876410+00:00,2026-06-07T03:05:00.876410-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,settlement_lag_adjusted,72°F or higher,gte,72,2.958141182576598e-07,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,53°F or below,lte,53,0.0039682539682539715,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,54-55°F,eq,54,0.009448223733938029,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,56-57°F,eq,56,0.009448223733938029,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,58-59°F,eq,58,0.018896447467876058,0.0035
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,60-61°F,eq,60,0.018896447467876058,0.065
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,62-63°F,eq,62,0.05668934240362816,0.255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,64-65°F,eq,64,0.037792894935752115,0.44
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,66-67°F,eq,66,0.07558578987150423,0.25
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,68-69°F,eq,68,0.018896447467876058,0.0255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,70-71°F,eq,70,0.05668934240362816,0.003
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,climatology_prior,72°F or higher,gte,72,0.2869189342403631,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,53°F or below,lte,53,0.07269143984780664,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,54-55°F,eq,54,0.025081193719285452,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,56-57°F,eq,56,0.031350398751248364,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,58-59°F,eq,58,0.11337239171111328,0.0035
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,60-61°F,eq,60,0.2423011802718454,0.065
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,62-63°F,eq,62,0.026665186530453844,0.255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,64-65°F,eq,64,0.0021257162385615353,0.44
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,66-67°F,eq,66,0.0003864703227759195,0.25
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,68-69°F,eq,68,2.2670811191555105e-05,0.0255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,70-71°F,eq,70,3.0917151199445737e-06,0.003
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,current_observed_floor,72°F or higher,gte,72,2.95988804827649e-07,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,53°F or below,lte,53,0.026993051417502634,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,54-55°F,eq,54,0.003779289493575208,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,56-57°F,eq,56,0.003779289493575208,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,58-59°F,eq,58,0.007558578987150416,0.0035
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,60-61°F,eq,60,0.007558578987150416,0.065
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,62-63°F,eq,62,0.022675736961451243,0.255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,64-65°F,eq,64,0.02803484105468249,0.44
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,66-67°F,eq,66,0.0650467983873918,0.25
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,68-69°F,eq,68,0.048669936929349525,0.0255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,70-71°F,eq,70,0.08465977903227406,0.003
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,feature_blend,72°F or higher,gte,72,0.4536596381732725,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,53°F or below,lte,53,0.07269143984780664,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,54-55°F,eq,54,0.025081193719285452,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,56-57°F,eq,56,0.031350398751248364,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,58-59°F,eq,58,0.11337239171111328,0.0035
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,60-61°F,eq,60,0.2423011802718454,0.065
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,62-63°F,eq,62,0.026665186530453844,0.255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,64-65°F,eq,64,0.0021257162385615353,0.44
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,66-67°F,eq,66,0.0003864703227759195,0.25
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,68-69°F,eq,68,2.2670811191555105e-05,0.0255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,70-71°F,eq,70,3.0917151199445737e-06,0.003
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,final_model,72°F or higher,gte,72,2.95988804827649e-07,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,53°F or below,lte,53,0.07323871849163517,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,54-55°F,eq,54,0.025066391309090896,0.0005
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,56-57°F,eq,56,0.03133189638380634,0.0015
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,58-59°F,eq,58,0.11330548163236549,0.0035
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,60-61°F,eq,60,0.24215817904546233,0.065
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,62-63°F,eq,62,0.026649449279932364,0.255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,64-65°F,eq,64,0.0021244616840904607,0.44
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,66-67°F,eq,66,0.00038624223585510624,0.25
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,68-69°F,eq,68,2.2657431340083256e-05,0.0255
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,70-71°F,eq,70,3.0898904525893295e-06,0.003
20260607T031513-0400,2026-06-07T07:15:13.605094+00:00,2026-06-07T03:15:13.605094-04:00,highest-temperature-in-seattle-on-june-7-2026,v0.5.0 HGBC feature-based ML model,toronto_distribution_components_v0.1,9,hgb,forecast_pull,72°F or higher,gte,72,2.958141182576598e-07,0.0015
